Textbox2,Textbox256,Textbox3
State: Bihar     District: All Districts     From Month: December     From Year: 2022     To Month: December     To Year: 2023,Note : All Length in Kms.,NQM* : National Quality Monitor     SQM# : State Quality Monitor

Textbox39,Textbox37,Textbox35,Textbox33,Textbox31,Textbox11,Textbox15,Textbox17,Textbox13,Textbox19,Textbox21,Textbox40,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,Textbox67,Textbox72,Textbox73,Textbox74
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sadar Chapra,2008-2009,BR-09R-080,SURATPUR - EKAUNA,8.764,0,--,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sadar Chapra,2016-2017,BR09R448,L043-T04 NH to Amarchapra (VR26) ,1.091,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sadar Chapra,2016-2017,BR09R449,L065-Syam Chowk NH 101 to Bin Tolia (VR57) ,2.104,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sadar Chapra,2019-2020,BR09P2R-17,L045-Tenua to Sujan Chhapra,4.106,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2008-2009,BR-09R-013,NH-19 Nayagawn - Mathchaliyawa,5.504,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2008-2009,BR09R282,N.H.19 Telephone Exchange - Gularia Ghat Road,1.900,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2012-2013,BR-09R-336,R.E.O. Road - Rayhasan Pur,2.632,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2013-2014,BR09R433,L047-NH 19 Dudhaila to Bhinik Tola (VR25),3.107,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2016-2017,BR09R450,L038-P.W.D Road To Kalenpur (VR16) ,1.000,0,--,2,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2016-2017,BR09R451,L023-NH 19  To Babhamgawan (VR4) ,1.300,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2016-2017,BR09R452,L022-Approach RD To Sobhepur & MAlah Tola (VR3) ,1.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2017-2018,BR09R459,L031-Mirzapur ti Garibpatti (VR10) ,1.515,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Sonpur,2019-2020,BR09P2R-18,L025-NH-19 Telephone Exchange Dudhaila Math to Gularaiya Ghat PWD,1.929,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Taraiya,2016-2017,BR09R453,L024-NARYANPUR TO1 TO RAMPUR KESHAW (VR13) ,2.325,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Taraiya,2016-2017,BR09R455,L021-TARAIYA MADHAURA MAIN ROAD TO GIGNA MIDDLE SCHOOL (VR20) ,2.195,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Taraiya,2016-2017,BR09R456,L021-Tarraiya  T01   to   Chanchalia (VR6) ,2.348,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chapra(Saran),Taraiya,2018-2019,BR09R-461,Isuapur - Taraiya,0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Alinagar,2013-2014,BR10R067,L026-T03 to Andauli (VR26),1.341,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Alinagar,2013-2014,BR10R070,L028-T02 to Manhar (VR28),2.133,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Alinagar,2019-2020,BR10P2R-01,MRL01-T03 Antor to Motipur,6.550,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Bahadurpur,2012-2013,BR10050,L039 - T04 NH TO SIMRA (VR39),1.336,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Bahadurpur,2019-2020,BR10P2R-02,MRL01-REO Road To Jalwad Raja Rauli,2.350,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Bahadurpur,2022-2023,BR10P3R06,"MRL22-GHORGAHATA TO FATEPUR VIA MAJHOURA , KAMALPUR",5.400,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Bahadurpur,2022-2023,BR10P3R07,"MRL17-MIRZAPUR TO BAZIDPUR VIA KAUHI , DARHAR , KHATVE TOL",8.990,1,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Bahadurpur,2022-2023,BR10P3R08,"MRL13-SHANKERPUR TO JIWANPATTI VIA BIUNI , MANJHI TOLA KOKAT , BASATPUR",7.750,0,--,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Bahadurpur,2022-2023,BR10P3R09,T01-SONKI - GOPIPATTI AND HARIPATTI BIUNI,5.645,0,--,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2008-2009,BR1003L023,UJAINA - KERBAKOTH,7.000,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2008-2009,BR1003L023,UJAINA - KERBAKOTH,9.430,1,Required Improvement,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2008-2009,BR1003L024,MAHALICHOWK - CHAKLA,9.700,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2008-2009,BR1003L024,MAHALICHOWK - CHAKLA,8.930,2,Satisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2008-2009,BR1003L026,UJAINA - KUSIAM,4.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2008-2009,BR1003L026,UJAINA - KUSIAM,4.500,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2013-2014,BR10R245,L027-P.W.D. TRIMUHANI TO KOPI (VR27),1.882,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2013-2014,BR10R250,"L038-PAGHARI TO MUSHAHARI, RAMAULI (VR38)",3.635,1,Unsatisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2013-2014,BR10R254,L061-L021 to Daing (TRACK61),2.383,1,Unsatisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2017-2018,BR10R388,"L033-BIZULIYA TO BANDUHALI, SIMRA TOLA (VR33) ",0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2020-2021,BR10R-394,"L075-R.E.O ROAD TO BIHARAUNA, YADAV TOL (VR75)",0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2020-2021,BR10R-395,L027-P.W.D. TRIMUHANI TO KOPI (VR27),0.000,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Baheri,2020-2021,BR10R-396,L071-P.W.D. TO GOBRAHI (VR71),0.000,0,--,2,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Benipur,2022-2023,BR10P3R01,MRL13-POHADDI RCD ROAD TO MALAUL BRAHM PATTI,17.750,1,Unsatisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Benipur,2022-2023,BR10P3R02,T16-Bhutnath Mandir  Mahinam To Shivnagar Via  Sajjanpura,5.980,1,Unsatisfactory,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Biraul,2008-2009,BR10R005,Bhahahar  - Nadiami Road,7.400,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Biraul,2013-2014,BR10R116,L029-T02 TO HARPURKALAN (VR30),2.180,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Biraul,2017-2018,BR10R366,L032-T04 TO KHOTAHI (VR32) ,5.500,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Biraul,2017-2018,BR10R372,L061-PWD ROAD T05 POKHRAM TO BHAINI BHAYA BELGAU SARDI (VR18) ,0.000,0,--,1,Required Improvement,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Biraul,2017-2018,BR10R373,L048-T05 BALHA TO NAVDEGA (VR16) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Biraul,2017-2018,BR10R389,L032-T04 TO KHOTAHI (VR32) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Biraul,2017-2018,BR10R390,L032-T04 TO KHOTAHI (VR32) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2008-2009,BR1006L035,NH T02 - RANNA,6.800,1,Unsatisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2013-2014,BR-10R-127,L064-T01A TELHAN TO BELWA (VR64),1.943,1,Unsatisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2013-2014,BR-10R-128,L065-L058 TO BHITHI (VR65),1.991,1,Unsatisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2013-2014,BR-10R-134,"L060-T02, NH TO BHAGWANPUR (VR60)",4.800,1,Unsatisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2013-2014,BR10R267,"L040-NH, T04 TO BIJULI (VR40)",2.037,1,Unsatisfactory,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2019-2020,BR10P2R-03,MRL01-PWD HAWAI ADDA TO BALHA MANI ROAD,6.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2019-2020,BR10P2R-04,MRL02-L069 (NH57) TO Kanti,3.750,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2019-2020,BR10P2R-05,MRL03-NH-57 Kharthua Mor Se Khutwari Mor Bhawanipur Tak (Old NH 57 To Kharthua),1.750,1,Required Improvement,0,--,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Darbhanga,2022-2023,BR10P3R10,"MRL01-CHAKKA TO KETUKA VIA SAHU TOLA , MAKHANAHI , SISO WEST",5.260,0,--,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Ghanshyampur,2019-2020,BR10P2R-06,MRL01-Ganoun To Lagma Road,3.080,0,--,2,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Ghanshyampur,2022-2023,BR10P3R03,T15-Pohaddi High School To Kamla Bandh Via Tumoul Godhail,5.375,1,Satisfactory,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Hanuman Nagar,2016-2017,BR10R348,L044-L033 TO BISHAUL (VR44) ,1.772,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Hanuman Nagar,2016-2017,BR10R349,L046-T01 NARDARYA TO BAHPATTI (VR46) ,2.880,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Hanuman Nagar,2022-2023,BR10P3R11,"MRL16-LALGANJ TO PANCHOBH VIA JAMALPUR,MOHAMMADPUR,SHEODASPUR",7.980,0,--,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Hanuman Nagar,2022-2023,BR10P3R12,T01-UTTARI TOL TO DIHLAHI VIA DHANUKHI,8.230,1,Satisfactory,2,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Hayaghat,2019-2020,BR10P2R-07,MRL01-REO Road To Aliabad,1.550,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Hayaghat,2022-2023,BR10P3R13,"MRL04-NAW TOL TO SIDHOULI VIA BASAHA, HARIJAN TOLA",5.520,0,--,3,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Hayaghat,2022-2023,BR10P3R14,T16-Naw Tola to Surhachatti via Dhuniya Tola,6.150,0,--,3,Required Improvement,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Jale,2013-2014,BR10R283,L050-L047 to sahaspur (TRACK50),1.328,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Jale,2019-2020,BR10P2R-08,MRL01-PWD Road (Bajrang Chowk) To Kataia,2.375,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Jale,2019-2020,BR10P2R-09,MRL02-PWD Radhi To Tariyani Rajaun Road,2.525,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Jale,2022-2023,BR10P3R15,"T19-Jale Baajar Dom Tola To Rarhi Via  Bhathi, Sundarpur, Doghra",5.100,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Jale,2022-2023,BR10P3R16,T20-Ahiyari RCD Road To Madhupur Tektar (Singhwara Block) SH Tak,5.530,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Jale,2022-2023,BR10P3R17,T01-DHARIYA to DHANKAUL,10.950,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Keoti,2019-2020,BR10P2R-10,MRL01-KEOTI RUNWAY TO PAIGAMARPUR TO BARH POKHAR SAMILLA GOSINTOLA,8.105,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Keoti,2022-2023,BR10P3R18,T04-Pachadi To Chhatwan Via Bansara,5.195,0,--,2,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2013-2014,BR10R321, TOI -  SHANKERPUR,0.000,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2016-2017,BR10R336,L034-L032  TO BHANDARIA (VR15) ,3.765,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2016-2017,BR10R362,L039-L025 TO BABNAHA,1.100,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2017-2018,BR10R368,L022-T01   TO SHANKERPUR (VR3) ,3.625,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2017-2018,BR10R375,L025-T01 TO KIRATHPUR (VR6) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2017-2018,BR10R376,L035-T01 TO BHUBHAUL (VR16) ,0.000,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2017-2018,BR10R377,L040-TETARI TO KUBAUL (VR24) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2017-2018,BR10R381,L022-T01   TO SHANKERPUR (VR3) ,0.000,0,--,1,Unsatisfactory,Total,"11,429.448",485,"5,003"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Darbhanga,Kiratpur,2017-2018,BR10R382,L022-T01   TO SHANKERPUR (VR3) ,0.000,0,--,1,Satisfactory,Total,"11,429.448",485,"5,003"
