Textbox2,Textbox256,Textbox3
State: Gujarat     District: All Districts     From Month: December     From Year: 2020     To Month: December     To Year: 2023,Note : All Length in Kms.,NQM* : National Quality Monitor     SQM# : State Quality Monitor

Textbox39,Textbox37,Textbox35,Textbox33,Textbox31,Textbox11,Textbox15,Textbox17,Textbox13,Textbox19,Textbox21,Textbox40,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,Textbox67,Textbox72,Textbox73,Textbox74
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Gariyadhar,2020-2021,GJ0602P3,MRL02-Motivavdi Paravadi Timba road,7.500,1,Required Improvement,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Mahuva,2013-2014,GJ0602E1,T24-Biladi Nana Mota Pipalava Kankot (06/25),14.200,0,--,2,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Mahuva,2013-2014,GJ0602E1,T25-Boradi Sedarda road (VR6/75),18.730,0,--,2,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Mahuva,2020-2021,GJ0601P3,MRL06-Lakhupura Sanganiya Goras road,6.445,0,--,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Palitana,2020-2021,GJ0602P3,MRL03-Panchpipala Malaiya Ranparada Jaliya Vadiya road,9.208,0,--,5,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Sihor,2020-2021,GJ0603P3,MRL06-Madha Toda Todi road,7.080,1,Required Improvement,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Sihor,2020-2021,GJ0604P3,MRL09-Bekadi Gundala Sarkadiya Dhundhsar road,7.500,1,Required Improvement,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Talaja,2020-2021,GJ0605P3,T03-Kundhada Thaliya Ghatarvala Kundheli Tadhavad Datrad Timana Shevaliya road,19.200,0,--,10,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Talaja,2020-2021,GJ0605P3,T01-Pashvi Gadhesar Datha road,10.600,1,Unsatisfactory,6,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Umarala,2020-2021,GJ0606P3,MRL07-Timbi Piparali Malpara road,9.980,1,Required Improvement,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Umarala,2020-2021,GJ0606P3,MRL02-Panchtalavada Zanzmer Vavdi Road,5.900,1,Required Improvement,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Vallbhipur,2020-2021,GJ0606P3,MRL05-Panavi Lundhara Datretiya road,7.350,1,Required Improvement,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,7,Bhavnagar,Vallbhipur,2020-2021,GJ0606P3,MRL03-Kanpar Pipal Totaniyala Jaliya road,8.300,0,--,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,8,Botad,Barwala,2020-2021,GJ2701P3,MRL08-Piparia Chokdi Road,6.260,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,8,Botad,Barwala,2020-2021,GJ2701P3,T01-Barwala Kapadiyali Dhadhodar road,8.972,0,--,3,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,8,Botad,Ranpur,2020-2021,GJ2701P3,MRL09-Kudali Umarala  approach Road,5.132,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Chhotaudepur,2020-2021,GJ3203P3,T22-Koli Ghoghadev Road,10.330,0,--,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Chhotaudepur,2020-2021,GJ3203P3,T02-Nalej Pipalej Oliyaamba Harwant Motiamrol Ratanpur Road,25.250,0,--,17,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Jetpur Pavi,2013-2014,GJ-24-65,T06-Zab To Bordha Road (L059),7.950,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Kawant,2009-2010,GJ2433,Turkheda - Approch,5.100,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Kawant,2013-2014,GJ-24-65,T01 - Kawra To Panvad Road (VR70),12.710,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Kawant,2020-2021,GJ3204P3,MRL09-Devath thadgam patdiya sengpur road,9.012,0,--,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Naswadi,2013-2014,GJ-24-65,T02-Dugha Dharsimel road (VR89),10.330,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Naswadi,2013-2014,GJ-24-65,T03-DAMANI AMBA TO LAVAKOI ROAD (L089),10.280,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Naswadi,2020-2021,GJ3201P3,MRL11-Naswadi Kolu Kanku Vasan Road,7.423,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Naswadi,2020-2021,GJ3201P3,MRL13-Boriyad Chandanpur Umarkoi Jamli Vandariya Chhevat Road,9.650,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Sankheda,2013-2014,GJ2463E1,T01-Zand To Lunadra Junction Road,7.855,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Sankheda,2020-2021,GJ3202P3,MRL09-Kalitalavadi  Manjrol Vadadali Road,7.014,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,9,Chhotaudepur,Sankheda,2020-2021,GJ3202P3,MRL10-Hareshwar Malu Rustampura Road,5.565,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Dahod,2020-2021,GJ0703P3,MRL11-KHAPARIYA KHANGELA ROAD,7.200,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Dahod,2020-2021,GJ0710P3,T02-Dahod Vanbhori Kathala Road,11.250,1,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Devgadhbaria,2018-2019,GJ07131,T11-Nagvav App Raod (02/6),0.000,0,--,2,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Devgadhbaria,2018-2019,GJ07132,T11-Nagvav App Raod (02/6),0.000,0,--,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Devgadhbaria,2018-2019,GJ07132,T11-Nagvav App Raod (02/6),0.000,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Devgadhbaria,2018-2019,GJ07132,T11-Nagvav App Raod (02/6),0.000,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Devgadhbaria,2018-2019,GJ07132,T11-Nagvav App Raod (02/6),0.000,0,--,2,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Devgadhbaria,2020-2021,GJ0701P3,MRL03-ASAYADI BHATHAWADA RAMA ROAD,5.600,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Devgadhbaria,2020-2021,GJ0701P3,MRL02-ANTELA HINDOLIYA PIPLOD ROAD,5.000,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Dhanpur,2020-2021,GJ0704P3,T03-Zabu Vankota Vasiya Dungari Mandor Varajar Road,12.900,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Fatepura,2012-2013,GJ07118E1,Limadiya - Madi faliya road,1.700,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Fatepura,2020-2021,GJ0705P3,T02-Fatepura Ghughas Road,17.721,1,Satisfactory,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Fatepura,2020-2021,GJ0705P3,T01-Fatepura Ballaiya Road,13.400,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Garabada,2020-2021,GJ0706P3,MRL05-N.H. TO ZARIBUJARG DHAKIYA FALIYA TO M.P STATE BORDER ROAD,9.150,1,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Jhalod,2020-2021,GJ0707P3,T01-Mahudi Jafarpura Mundaheda Parthampur to Chhayan Mirakhedi Road,22.565,1,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Jhalod,2020-2021,GJ0708P3,MRL06-Moli Garadiya to Bhaman Vansiya Nani Bhugedi Road,8.700,0,--,5,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Limkheda,2018-2019,GJ07134,T01-DUDHIA JALIAPADA ROAD (06/6),0.000,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Limkheda,2018-2019,GJ07134,T01-DUDHIA JALIAPADA ROAD (06/6),0.000,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Limkheda,2020-2021,GJ0702P3,T05-USARA PIPLAPANI JEJTIGADH FULPURI  ROAD,16.200,0,--,13,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,10,Dahod,Limkheda,2020-2021,GJ0709P3,T04-KESARPUR PATANGADI NAVAGAM ROAD,14.800,0,--,2,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,11,Dangs,Dangs,2013-2014,GJ803,T19-Kalibel Baradipada Road (01/1),8.260,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,11,Dangs,Dangs,2013-2014,GJ803,T11 - Chinchali Garkhadi Road (01/5),9.050,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,11,Dangs,Dangs,2020-2021,GJ0801P3,T03-PIpalaidevi Juner Chinchvihir Pipaldahad Road,14.756,0,--,14,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,11,Dangs,Dangs,2020-2021,GJ0802P3,MRL10-kunda chichond silotmal road,8.000,0,--,11,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,12,Devbhumi Dwarka,Bhanwad,2020-2021,GJ2801P3,MRL01-ghumli Mokhana To join SH,5.823,0,--,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,12,Devbhumi Dwarka,Kalyanpur,2013-2014,GJ-10-03,T03-Bhopalka Manpara Sidsara to join S H (07/12),8.800,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Dehgam,2013-2014,GJ0901E1,MRL1-Kadjodara Devkaran na Muvada Road (01/049),6.500,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Dehgam,2020-2021,GJ0901P3,MRL01-Devkaranna muvada to Bariya Bardoli Road,6.420,1,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Dehgam,2020-2021,GJ0901P3,T01-Ahemdapur Sampa to Lihoda Kalyanjina muvada joining Rakhiyal Antoli MDR 30,8.300,1,Satisfactory,12,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Gandhinagar,2013-2014,GJ0902E1,T10-Kolawada to Sonipur Rly Station Road Up to Sonipur (02/055),11.700,1,Unsatisfactory,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Gandhinagar,2020-2021,GJ0903P3,T01-Prantij District Limit  to Sadra Chandrala Ghadakan,10.980,1,Satisfactory,13,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Gandhinagar,2020-2021,GJ0904P3,MRL02-Pethapur - gogaji farm -  Unava - Balva Road,8.570,1,Satisfactory,9,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Kalol,2013-2014,GJ0902E1,T03-Veda Jamala road (03/111),7.700,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Kalol,2020-2021,GJ0902P3,T02-SH2-DANTALI----SABASPUR-USMANABAD-PALSANA-SERISA-SH-SR10,11.800,1,Satisfactory,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Kalol,2020-2021,GJ0902P3,T01-mokhasan-kantha-bhavpura-khorajdabhi-veda,11.540,1,Satisfactory,14,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,13,Gandhinagar,Mansa,2020-2021,GJ0905P3,T02-SH-130 -Fatepur-Solaiya-Samau-harnahoda-MDR-12,11.770,0,--,9,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Kodinar,2020-2021,GJ2902P3,MRL02-velva vithhalpur road,7.224,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Kodinar,2020-2021,GJ2902P3,MRL01-Kaj Malgam ,7.050,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Kodinar,2020-2021,GJ2903P3,MRL03-Mitiyaj Fafni Advi road,6.089,0,--,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Una,2013-2014,GJ1101E1,T11-Lamdhar Shah Desar Road (11/16),8.400,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Una,2013-2014,GJ1102E1,T04-Kesaria Bhebha Road (11/1),6.600,0,--,2,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Una,2013-2014,GJ1103E1,T12 - Simasi Ranvasi Bhebha Damasa Ratad Road (VR90),9.750,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Una,2013-2014,GJ1104E1,T05-Garal Approach Road,10.200,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,14,Gir Somnath,Una,2020-2021,GJ2901P3,T05-Girgadhada umedapara pichhavi haramadiya arathiya nagadala Road,16.058,1,Required Improvement,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Dhrol,2020-2021,GJ1002P3,T01-Kharva Hamapar Jaliyadevani road,12.960,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Jamnagar,2013-2014,GJ-10-01,T05-Aliya Chavada to join SH (04/27),11.600,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Jamnagar,2020-2021,GJ1001P3,T02-Harshadpur Naghuna Konja Chandraga Makwana Dhandha Road,10.277,0,--,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Jamnagar,2020-2021,GJ1001P3,T01-Modpar Matva Hadmaitya Vagadiya Moti Bhalsan Road,11.013,0,--,11,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Jodiya,2013-2014,GJ-10-01,T01 - Ambala Mavnugam to CH (05/15),13.800,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Jodiya,2020-2021,GJ1004P3,T02-SH to Shantinagar Balambha Morana Road,9.032,0,--,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Jodiya,2020-2021,GJ1004P3,T01-Latipar Pithad Jashapar Road,6.620,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Kalavad,2013-2014,GJ-10-02,T06-Balambhadi Mota Bhadukiya Kotha Bhadukiya Road (06/9),13.300,0,--,2,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Kalavad,2013-2014,GJ-10-02,T01-Bavadidad Nana Panchdevada Road (06/16),9.700,0,--,2,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Kalavad,2020-2021,GJ1005P3,MRL01-Chattar Motivavdi Navagam road,10.499,0,--,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,15,Jamnagar,Kalavad,2020-2021,GJ1005P3,MRL08-Beraja  Dugarani Devariya road,5.690,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
